price,0.0,10.0,10.344827586206897,16.666666666666664,17.346938775510203,16.374269005847953,17.56756756756757,13.909774436090224,14.418604651162791,10.126582278481013,8.88888888888889
visit,33.33333333333333,15.0,13.793103448275861,30.555555555555557,6.122448979591836,17.543859649122805,19.81981981981982,13.909774436090224,18.13953488372093,15.18987341772152,24.444444444444443
pro,0.0,0.0,6.896551724137931,5.555555555555555,11.224489795918368,8.187134502923977,13.513513513513514,10.526315789473683,11.627906976744185,16.455696202531644,17.77777777777778
friend,0.0,35.0,37.93103448275862,30.555555555555557,22.448979591836736,23.976608187134502,26.126126126126124,30.075187969924812,34.418604651162795,39.24050632911392,13.333333333333334
ice,33.33333333333333,55.00000000000001,75.86206896551724,58.333333333333336,52.04081632653062,63.74269005847953,59.009009009009006,60.526315789473685,59.53488372093023,53.16455696202531,55.55555555555556
time,33.33333333333333,10.0,13.793103448275861,25.0,14.285714285714285,13.450292397660817,11.26126126126126,9.774436090225564,10.69767441860465,8.860759493670885,11.11111111111111
ll,100.0,50.0,65.51724137931035,80.55555555555556,59.183673469387756,65.49707602339181,59.909909909909906,59.02255639097744,63.25581395348837,56.9620253164557,60.0
cent,0.0,30.0,20.689655172413794,11.11111111111111,10.204081632653061,11.695906432748536,9.45945945945946,10.526315789473683,8.372093023255815,8.860759493670885,4.444444444444445
th,100.0,85.0,96.55172413793103,97.22222222222221,93.87755102040816,95.90643274853801,97.2972972972973,95.48872180451127,94.41860465116278,91.13924050632912,93.33333333333333
ill,0.0,15.0,6.896551724137931,11.11111111111111,20.408163265306122,16.374269005847953,10.36036036036036,15.037593984962406,14.883720930232558,16.455696202531644,11.11111111111111
serve,33.33333333333333,5.0,6.896551724137931,13.88888888888889,8.16326530612245,12.865497076023392,9.00900900900901,4.887218045112782,6.046511627906977,10.126582278481013,8.88888888888889
saloniki,33.33333333333333,5.0,10.344827586206897,19.444444444444446,21.428571428571427,21.052631578947366,15.765765765765765,18.796992481203006,16.27906976744186,21.518987341772153,17.77777777777778
sto,0.0,5.0,6.896551724137931,16.666666666666664,3.061224489795918,15.204678362573098,14.864864864864865,11.278195488721805,6.511627906976744,17.72151898734177,6.666666666666667
lit,0.0,10.0,13.793103448275861,11.11111111111111,21.428571428571427,19.298245614035086,19.81981981981982,18.045112781954884,23.25581395348837,16.455696202531644,20.0
use,33.33333333333333,0.0,3.4482758620689653,2.7777777777777777,13.26530612244898,9.35672514619883,7.657657657657657,5.639097744360902,7.441860465116279,8.860759493670885,17.77777777777778
tow,0.0,5.0,27.586206896551722,19.444444444444446,12.244897959183673,11.695906432748536,6.756756756756757,3.007518796992481,8.372093023255815,7.59493670886076,4.444444444444445
thessaloniki,33.33333333333333,5.0,10.344827586206897,19.444444444444446,21.428571428571427,21.052631578947366,15.765765765765765,18.045112781954884,16.27906976744186,21.518987341772153,17.77777777777778
place,100.0,55.00000000000001,44.827586206896555,38.88888888888889,45.91836734693878,46.783625730994146,45.04504504504504,43.233082706766915,40.46511627906977,35.44303797468354,40.0
eve,33.33333333333333,15.0,13.793103448275861,27.77777777777778,27.55102040816326,26.900584795321635,27.927927927927925,24.06015037593985,28.37209302325581,37.9746835443038,33.33333333333333
d,66.66666666666666,100.0,100.0,100.0,95.91836734693877,98.24561403508771,99.54954954954955,99.62406015037594,99.53488372093024,100.0,95.55555555555556
staf,0.0,10.0,17.24137931034483,30.555555555555557,18.367346938775512,29.82456140350877,18.91891891891892,25.18796992481203,23.25581395348837,30.37974683544304,26.666666666666668
st,66.66666666666666,45.0,75.86206896551724,86.11111111111111,75.51020408163265,87.13450292397661,82.43243243243244,76.69172932330827,76.74418604651163,79.74683544303798,71.11111111111111
atmosphere,0.0,20.0,44.827586206896555,19.444444444444446,13.26530612244898,9.941520467836257,15.765765765765765,13.909774436090224,12.093023255813954,15.18987341772152,8.88888888888889
fresh,0.0,10.0,10.344827586206897,13.88888888888889,12.244897959183673,8.187134502923977,10.36036036036036,9.398496240601503,12.093023255813954,13.924050632911392,6.666666666666667
day,0.0,0.0,17.24137931034483,16.666666666666664,8.16326530612245,16.95906432748538,9.45945945945946,11.654135338345863,11.162790697674419,12.658227848101266,15.555555555555555
thing,33.33333333333333,10.0,6.896551724137931,16.666666666666664,6.122448979591836,19.298245614035086,18.01801801801802,13.157894736842104,12.093023255813954,13.924050632911392,6.666666666666667
eat,66.66666666666666,15.0,24.137931034482758,41.66666666666667,32.6530612244898,41.52046783625731,32.88288288288289,31.57894736842105,40.0,37.9746835443038,31.11111111111111
people,0.0,15.0,13.793103448275861,13.88888888888889,6.122448979591836,11.11111111111111,10.81081081081081,9.398496240601503,6.511627906976744,8.860759493670885,15.555555555555555
recommend,0.0,5.0,6.896551724137931,5.555555555555555,3.061224489795918,11.11111111111111,13.063063063063062,11.278195488721805,14.883720930232558,12.658227848101266,26.666666666666668
art,66.66666666666666,5.0,6.896551724137931,27.77777777777778,10.204081632653061,11.695906432748536,10.36036036036036,7.894736842105263,6.511627906976744,5.063291139240507,8.88888888888889
ate,33.33333333333333,30.0,20.689655172413794,25.0,31.63265306122449,23.976608187134502,25.675675675675674,20.30075187969925,18.6046511627907,22.78481012658228,17.77777777777778
coffee,33.33333333333333,35.0,24.137931034482758,19.444444444444446,41.83673469387755,43.859649122807014,38.288288288288285,40.97744360902256,40.46511627906977,49.36708860759494,33.33333333333333
hi,33.33333333333333,20.0,48.275862068965516,58.333333333333336,41.83673469387755,57.89473684210527,57.65765765765766,55.639097744360896,57.20930232558139,45.56962025316456,62.22222222222222
u,100.0,85.0,100.0,97.22222222222221,96.93877551020408,94.15204678362574,97.2972972972973,92.10526315789474,96.74418604651163,93.67088607594937,91.11111111111111
ore,0.0,5.0,10.344827586206897,19.444444444444446,14.285714285714285,14.619883040935672,14.864864864864865,13.157894736842104,16.74418604651163,21.518987341772153,22.22222222222222
drinks,33.33333333333333,35.0,13.793103448275861,22.22222222222222,13.26530612244898,13.450292397660817,11.711711711711711,13.909774436090224,14.418604651162791,21.518987341772153,11.11111111111111
king,0.0,0.0,3.4482758620689653,11.11111111111111,14.285714285714285,15.204678362573098,13.513513513513514,12.406015037593985,13.488372093023257,15.18987341772152,13.333333333333334
te,66.66666666666666,85.0,82.75862068965517,69.44444444444444,72.44897959183673,74.26900584795322,66.21621621621621,67.29323308270678,59.06976744186046,63.29113924050633,71.11111111111111
b,100.0,70.0,93.10344827586206,86.11111111111111,84.6938775510204,89.47368421052632,85.58558558558559,81.203007518797,83.72093023255815,75.9493670886076,84.44444444444444
real,33.33333333333333,5.0,13.793103448275861,19.444444444444446,15.306122448979592,13.450292397660817,19.81981981981982,12.406015037593985,13.023255813953488,7.59493670886076,15.555555555555555
cafe,0.0,20.0,13.793103448275861,25.0,11.224489795918368,10.526315789473683,10.81081081081081,5.639097744360902,7.906976744186046,7.59493670886076,2.2222222222222223
son,33.33333333333333,5.0,3.4482758620689653,11.11111111111111,7.142857142857142,8.187134502923977,6.306306306306306,3.7593984962406015,6.976744186046512,8.860759493670885,6.666666666666667
food,33.33333333333333,10.0,3.4482758620689653,13.88888888888889,8.16326530612245,12.865497076023392,10.81081081081081,11.278195488721805,18.13953488372093,16.455696202531644,13.333333333333334
city,0.0,35.0,3.4482758620689653,30.555555555555557,11.224489795918368,13.450292397660817,10.81081081081081,9.022556390977442,8.372093023255815,8.860759493670885,6.666666666666667
im,66.66666666666666,10.0,24.137931034482758,27.77777777777778,20.408163265306122,21.052631578947366,23.423423423423422,20.676691729323306,18.13953488372093,11.39240506329114,26.666666666666668
rice,0.0,10.0,10.344827586206897,16.666666666666664,17.346938775510203,16.374269005847953,17.56756756756757,13.909774436090224,14.418604651162791,10.126582278481013,8.88888888888889
ar,100.0,35.0,68.96551724137932,72.22222222222221,71.42857142857143,70.17543859649122,66.66666666666666,64.66165413533834,57.674418604651166,63.29113924050633,60.0
str,0.0,10.0,13.793103448275861,19.444444444444446,14.285714285714285,15.204678362573098,12.612612612612612,7.518796992481203,12.558139534883722,22.78481012658228,11.11111111111111
hey,0.0,5.0,20.689655172413794,16.666666666666664,20.408163265306122,19.883040935672515,14.414414414414415,16.541353383458645,17.674418604651162,11.39240506329114,22.22222222222222
ok,0.0,10.0,13.793103448275861,13.88888888888889,19.387755102040817,16.95906432748538,17.117117117117118,15.037593984962406,17.209302325581397,16.455696202531644,15.555555555555555
table,33.33333333333333,10.0,6.896551724137931,11.11111111111111,7.142857142857142,11.11111111111111,7.657657657657657,7.142857142857142,7.906976744186046,12.658227848101266,0.0
coffe,33.33333333333333,40.0,31.03448275862069,22.22222222222222,42.857142857142854,45.02923976608187,39.189189189189186,42.857142857142854,40.93023255813954,50.63291139240506,33.33333333333333
excellent,0.0,10.0,13.793103448275861,19.444444444444446,6.122448979591836,13.450292397660817,8.558558558558559,9.398496240601503,8.372093023255815,12.658227848101266,15.555555555555555
enjoy,0.0,5.0,24.137931034482758,13.88888888888889,8.16326530612245,8.771929824561402,9.45945945945946,8.646616541353383,7.906976744186046,11.39240506329114,13.333333333333334
ant,0.0,25.0,13.793103448275861,27.77777777777778,11.224489795918368,11.695906432748536,22.52252252252252,15.037593984962406,14.418604651162791,13.924050632911392,4.444444444444445
end,0.0,50.0,48.275862068965516,36.11111111111111,28.57142857142857,36.25730994152047,38.73873873873874,39.849624060150376,47.44186046511628,49.36708860759494,35.55555555555556
nice,0.0,35.0,37.93103448275862,38.88888888888889,22.448979591836736,25.146198830409354,29.72972972972973,28.57142857142857,25.116279069767444,24.050632911392405,31.11111111111111
cl,0.0,15.0,6.896551724137931,19.444444444444446,13.26530612244898,11.695906432748536,13.063063063063062,10.150375939849624,13.488372093023257,16.455696202531644,13.333333333333334
friendly,0.0,25.0,20.689655172413794,25.0,19.387755102040817,18.128654970760234,18.46846846846847,22.932330827067666,28.837209302325583,27.848101265822784,13.333333333333334
service,0.0,10.0,37.93103448275862,16.666666666666664,19.387755102040817,28.07017543859649,21.62162162162162,22.932330827067666,19.069767441860467,21.518987341772153,24.444444444444443
best,0.0,5.0,24.137931034482758,11.11111111111111,17.346938775510203,16.374269005847953,10.81081081081081,10.526315789473683,10.69767441860465,18.9873417721519,8.88888888888889
like,33.33333333333333,10.0,0.0,16.666666666666664,15.306122448979592,14.619883040935672,8.558558558558559,8.646616541353383,11.627906976744185,16.455696202531644,13.333333333333334
staff,0.0,10.0,17.24137931034483,30.555555555555557,18.367346938775512,29.82456140350877,18.91891891891892,24.81203007518797,22.790697674418606,30.37974683544304,26.666666666666668
tha,66.66666666666666,10.0,13.793103448275861,30.555555555555557,27.55102040816326,26.31578947368421,22.52252252252252,21.804511278195488,15.348837209302326,20.253164556962027,22.22222222222222
music,0.0,20.0,27.586206896551722,25.0,13.26530612244898,16.95906432748538,13.513513513513514,17.293233082706767,8.837209302325581,20.253164556962027,8.88888888888889
w,33.33333333333333,85.0,93.10344827586206,97.22222222222221,91.83673469387756,94.15204678362574,91.44144144144144,88.7218045112782,94.88372093023256,94.9367088607595,88.88888888888889
great,33.33333333333333,15.0,17.24137931034483,27.77777777777778,22.448979591836736,33.91812865497076,24.324324324324326,22.18045112781955,28.837209302325583,24.050632911392405,31.11111111111111
ac,100.0,60.0,65.51724137931035,66.66666666666666,57.14285714285714,61.98830409356725,57.20720720720721,56.390977443609025,59.06976744186046,48.10126582278481,60.0
era,33.33333333333333,5.0,10.344827586206897,8.333333333333332,5.1020408163265305,5.263157894736842,9.90990990990991,7.142857142857142,10.69767441860465,7.59493670886076,4.444444444444445
red,0.0,0.0,17.24137931034483,11.11111111111111,8.16326530612245,14.035087719298245,12.162162162162163,10.902255639097744,9.767441860465116,17.72151898734177,20.0
bar,33.33333333333333,10.0,10.344827586206897,5.555555555555555,23.46938775510204,11.695906432748536,16.666666666666664,18.045112781954884,10.69767441860465,18.9873417721519,8.88888888888889
ave,33.33333333333333,15.0,24.137931034482758,27.77777777777778,26.53061224489796,28.07017543859649,20.27027027027027,28.57142857142857,26.976744186046513,11.39240506329114,28.888888888888886
hat,66.66666666666666,10.0,27.586206896551722,36.11111111111111,33.6734693877551,28.654970760233915,25.675675675675674,18.796992481203006,17.674418604651162,25.31645569620253,20.0
sit,33.33333333333333,30.0,27.586206896551722,38.88888888888889,12.244897959183673,24.561403508771928,30.180180180180184,18.796992481203006,22.325581395348838,20.253164556962027,35.55555555555556
ve,100.0,65.0,58.620689655172406,72.22222222222221,77.55102040816327,78.94736842105263,73.87387387387388,78.57142857142857,76.27906976744187,81.0126582278481,88.88888888888889
la,100.0,70.0,65.51724137931035,75.0,68.36734693877551,63.1578947368421,61.711711711711715,60.150375939849624,60.46511627906976,59.49367088607595,66.66666666666666
way,0.0,20.0,10.344827586206897,16.666666666666664,11.224489795918368,18.128654970760234,11.26126126126126,12.030075187969924,12.558139534883722,2.5316455696202533,6.666666666666667
able,33.33333333333333,10.0,17.24137931034483,19.444444444444446,13.26530612244898,16.95906432748538,15.315315315315313,14.285714285714285,14.418604651162791,18.9873417721519,8.88888888888889
men,0.0,25.0,20.689655172413794,13.88888888888889,11.224489795918368,28.07017543859649,25.225225225225223,20.676691729323306,25.116279069767444,22.78481012658228,40.0
e,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
ive,66.66666666666666,15.0,13.793103448275861,8.333333333333332,11.224489795918368,14.035087719298245,19.81981981981982,13.533834586466165,14.418604651162791,12.658227848101266,17.77777777777778
ny,0.0,0.0,3.4482758620689653,13.88888888888889,6.122448979591836,14.035087719298245,13.963963963963963,11.278195488721805,11.162790697674419,12.658227848101266,24.444444444444443
drink,33.33333333333333,40.0,24.137931034482758,27.77777777777778,24.489795918367346,19.298245614035086,16.666666666666664,22.932330827067666,20.930232558139537,26.582278481012654,22.22222222222222
yo,33.33333333333333,35.0,58.620689655172406,44.44444444444444,45.91836734693878,40.35087719298245,39.189189189189186,38.721804511278194,36.74418604651163,27.848101265822784,28.888888888888886
id,33.33333333333333,15.0,17.24137931034483,33.33333333333333,22.448979591836736,30.409356725146196,29.72972972972973,27.819548872180448,29.30232558139535,29.11392405063291,26.666666666666668
good,0.0,20.0,27.586206896551722,25.0,31.63265306122449,26.900584795321635,37.38738738738739,35.338345864661655,27.44186046511628,29.11392405063291,22.22222222222222
s,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
fr,66.66666666666666,55.00000000000001,62.06896551724138,58.333333333333336,40.816326530612244,52.63157894736842,50.45045045045045,54.88721804511278,53.02325581395348,53.16455696202531,40.0
love,0.0,0.0,20.689655172413794,2.7777777777777777,8.16326530612245,12.280701754385964,12.162162162162163,16.541353383458645,12.558139534883722,6.329113924050633,20.0
si,100.0,60.0,68.96551724137932,69.44444444444444,44.89795918367347,58.47953216374269,58.55855855855856,53.383458646616546,50.697674418604656,55.69620253164557,62.22222222222222
decor,33.33333333333333,15.0,10.344827586206897,8.333333333333332,7.142857142857142,7.602339181286549,11.26126126126126,10.526315789473683,8.372093023255815,5.063291139240507,4.444444444444445
t,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
